eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
513.47,817.79,0.634845107793808,423,9700,2.1599087715148926,194000,17.13490867614746
508.31,808.33,0.42558717727661133,424,9800,2.1348652839660645,196000,22.71418571472168
505.68,808.73,0.6248630285263062,424,9900,1.9284976720809937,198000,39.62145233154297
509.0,822.33,0.9764562528580427,424,10000,2.3989365100860596,200000,1.7245512008666992
509.3,823.61,0.1422252058982849,424,10100,3.0482258796691895,202000,8.998893737792969
511.99,836.09,0.9703488256782293,424,10200,2.0809383392333984,204000,2.523969888687134
519.34,860.14,0.9164954796433449,424,10300,2.4443459510803223,206000,1.9619295597076416
513.41,845.42,-0.09212231636047363,424,10400,0.7278574705123901,208000,1.012150764465332
522.29,864.32,-14.295042991638184,424,10500,1.8148025274276733,210000,42.90974044799805
523.33,861.2,0.22184747457504272,424,10600,2.9684760570526123,212000,19.288908004760742
528.79,867.3,0.622528076171875,424,10700,3.261998414993286,214000,6.092276573181152
526.34,859.06,0.9595815092325211,424,10800,2.167489528656006,216000,4.14163875579834
527.54,867.67,0.4711011052131653,424,10900,0.7526935338973999,218000,4.539528846740723
505.47,860.2,0.9969754985067993,424,11000,1.4397538900375366,220000,0.6205966472625732
503.38,863.51,-0.3583303689956665,424,11100,1.0975290536880493,222000,1.3766417503356934
500.35,862.49,0.20383965969085693,424,11200,0.4384966790676117,224000,1.7455189228057861
502.22,875.18,0.40799999237060547,424,11300,0.7956460118293762,226000,0.9095364809036255
499.43,881.03,0.524311363697052,424,11400,1.4398289918899536,228000,30.023014068603516
499.08,890.68,0.5995627641677856,424,11500,0.738768458366394,230000,2.258781909942627
497.3,891.13,0.9853474590927362,424,11600,2.1974995136260986,232000,2.348098039627075
496.76,894.99,0.43510663509368896,424,11700,3.186953067779541,234000,11.31159782409668
489.0,915.87,0.46836215257644653,424,11800,1.5830031633377075,236000,111.91673278808594
489.66,917.69,0.48116976022720337,424,11900,1.1423051357269287,238000,51.7099723815918
504.16,931.87,0.25692981481552124,424,12000,0.5600336790084839,240000,2.298170566558838
510.64,946.07,0.5623740553855896,424,12100,0.6153879761695862,242000,1.9295406341552734
517.04,965.89,0.6843758821487427,424,12200,1.3936543464660645,244000,1.9501148462295532
518.59,967.71,0.6618458926677704,424,12300,0.9507919549942017,246000,4.150491714477539
522.31,979.95,0.5897237062454224,424,12400,0.9640406370162964,248000,3.4524569511413574
524.05,990.13,0.9988503756467253,424,12500,1.6011168956756592,250000,0.2866211533546448
522.69,1003.16,-0.11154282093048096,424,12600,1.0840188264846802,252000,95.2412109375
519.49,995.04,-21.84075164794922,424,12700,2.3767504692077637,254000,45.542659759521484
517.23,985.7,0.9873666521161795,424,12800,1.6426111459732056,256000,2.0842719078063965
513.37,974.12,0.8051434606313705,424,12900,1.5191152095794678,258000,1.6434910297393799
517.33,985.07,0.07361215353012085,424,13000,1.0400879383087158,260000,179.6195526123047
514.54,985.93,0.06581658124923706,424,13100,0.5521143078804016,262000,2.960585594177246
510.5,971.22,0.9922909177839756,424,13200,1.0303632020950317,264000,2.043161630630493
507.45,966.5,0.9969570515677333,424,13300,1.6824754476547241,266000,0.48262661695480347
511.21,970.47,0.5161595046520233,424,13400,0.14937914907932281,268000,2.1687169075012207
515.49,977.62,0.9980531566543505,424,13500,2.5559914112091064,270000,0.3611242175102234
515.91,977.27,0.6056678891181946,424,13600,0.2772239148616791,272000,2.550063371658325
522.84,991.41,0.4469760060310364,424,13700,0.6173176765441895,274000,3.5753254890441895
529.8,1006.7,0.3715056777000427,424,13800,2.0694332122802734,276000,93.50062561035156
529.4,1003.77,0.8754642158746719,424,13900,0.4771125912666321,278000,1.2921051979064941
533.78,1007.54,0.15788733959197998,424,14000,0.44133201241493225,280000,83.26295471191406
533.38,998.65,-0.41316497325897217,424,14100,0.07135287672281265,282000,1.9254188537597656
532.21,989.95,0.8707081824541092,424,14200,0.38961124420166016,284000,1.189971685409546
534.85,990.15,0.1753915548324585,424,14300,1.1198737621307373,286000,2.283616542816162
540.31,1006.24,0.9823129903525114,424,14400,1.555066466331482,288000,4.823762893676758
543.54,1010.09,0.9873321689665318,424,14500,2.0674350261688232,290000,1.77926766872406
548.24,1014.53,0.8478584438562393,424,14600,3.3178532123565674,292000,2.0463554859161377
556.13,1019.61,0.6281464695930481,424,14700,3.547856092453003,294000,0.029907260090112686
566.95,1022.7,0.9984037055401132,424,14800,1.7453092336654663,296000,1.009664535522461
571.93,1017.62,0.9832886457443237,424,14900,2.388497829437256,298000,4.670586585998535
568.85,1012.62,0.9962304946966469,424,15000,1.8484163284301758,300000,1.403019905090332
596.48,1028.25,-0.02319490909576416,424,15100,2.2795135974884033,302000,77.97535705566406
596.45,1028.63,0.9897890873253345,424,15200,1.6943104267120361,304000,2.1497559547424316
602.07,1055.91,0.9937945832498372,424,15300,2.0511646270751953,306000,2.5395376682281494
607.21,1083.1,-0.715572714805603,424,15400,3.4001426696777344,308000,7.854423522949219
608.67,1098.79,0.9960032650269568,424,15500,1.4071757793426514,310000,1.094200849533081
607.54,1095.1,0.9928111736662686,424,15600,2.090853214263916,312000,3.083988666534424
610.69,1097.81,0.990592303685844,424,15700,2.1159214973449707,314000,1.3903579711914062
638.38,1101.89,0.4607989192008972,424,15800,1.0864410400390625,316000,3.924410581588745
644.23,1114.05,0.9670771025121212,424,15900,2.4717509746551514,318000,1.559593915939331
643.71,1107.89,0.9878711327910423,424,16000,2.5562424659729004,320000,3.0335283279418945
645.3,1112.12,0.4070170521736145,424,16100,3.151071548461914,322000,114.75553894042969
646.85,1115.94,-0.00947582721710205,424,16200,3.213831663131714,324000,88.53211975097656
682.77,1134.22,0.9931010315194726,424,16300,1.951289415359497,326000,1.5077955722808838
685.04,1135.67,0.9887853926047683,424,16400,2.5833568572998047,328000,1.9631856679916382
685.95,1136.68,0.6263282001018524,424,16500,3.424119472503662,330000,4.989912509918213
688.22,1137.21,0.9730272367596626,424,16600,2.007779598236084,332000,1.7575113773345947
686.16,1129.05,0.5024189949035645,424,16700,0.19503547251224518,334000,2.767979145050049
686.27,1125.34,0.546420693397522,424,16800,1.2179136276245117,336000,3.5380396842956543
686.51,1129.46,0.792696088552475,424,16900,0.5534895658493042,338000,2.8544068336486816
687.86,1133.38,0.9703556690365076,424,17000,1.705675482749939,340000,2.2785110473632812
686.2,1131.59,0.6139915287494659,424,17100,0.6483188271522522,342000,2.422200918197632
686.75,1129.29,0.9828422944992781,424,17200,1.3221973180770874,344000,1.9032976627349854
680.64,1114.1,0.4527590870857239,424,17300,0.7629787921905518,346000,2.0001425743103027
675.64,1101.29,0.8826941177248955,424,17400,1.3025299310684204,348000,1.5813863277435303
678.29,1108.29,0.4508209228515625,424,17500,1.139883279800415,350000,3.317446231842041
681.28,1118.72,0.9900258695706725,424,17600,2.2298190593719482,352000,0.7525393962860107
673.11,1097.29,0.6531901061534882,424,17700,1.9409618377685547,354000,35.92607498168945
652.3,1059.99,0.9840518794953823,424,17800,1.2795281410217285,356000,1.8970905542373657
624.33,1057.3,-57.22816848754883,424,17900,1.4933472871780396,358000,71.81378936767578
597.02,1054.04,0.7258783280849457,424,18000,1.572708249092102,360000,3.53766131401062
596.78,1054.33,0.9813476055860519,424,18100,1.62187922000885,362000,1.6157203912734985
601.39,1068.24,0.9165761023759842,424,18200,2.476560592651367,364000,2.142817258834839
592.53,1019.53,0.9708931893110275,424,18300,1.8517863750457764,366000,3.1172757148742676
591.95,1015.28,0.998578668339178,424,18400,1.65251886844635,368000,0.35607877373695374
594.64,1022.28,0.9942808728665113,424,18500,2.0891757011413574,370000,0.6113879084587097
590.37,1008.93,0.9769809264689684,424,18600,2.5210511684417725,372000,1.9017002582550049
564.29,1004.65,0.7875486761331558,424,18700,1.3567512035369873,374000,1.1288574934005737
581.06,1021.13,0.9744884762912989,424,18800,1.2370054721832275,376000,3.331895351409912
577.37,1017.34,0.6088107526302338,424,18900,0.8957614898681641,378000,2.287397861480713
548.33,1018.84,0.7561213821172714,424,19000,0.35577717423439026,380000,2.648329496383667
541.44,999.71,0.8506257385015488,424,19100,0.9143773317337036,382000,1.5438181161880493
545.94,1012.95,0.881399929523468,424,19200,0.4896329343318939,384000,2.4677486419677734
542.63,1007.8,0.9192150309681892,424,19300,3.072161912918091,386000,2.092785358428955
543.96,1011.39,0.9860555808991194,424,19400,2.2878165245056152,388000,2.3745174407958984
545.66,1027.15,0.7382064461708069,424,19500,2.7593741416931152,390000,22.78232192993164
541.38,1022.38,0.9780302047729492,424,19600,1.861346960067749,392000,4.387429237365723
541.54,1026.14,0.996281293220818,424,19700,1.9095665216445923,394000,0.8189513087272644
541.54,1035.32,0.6884453594684601,424,19800,1.5990206003189087,396000,6.411612033843994
540.09,1044.38,0.34929388761520386,424,19900,1.7952724695205688,398000,4.617650508880615
543.59,1065.1,0.5117387771606445,424,20000,0.3006819486618042,400000,4.7350568771362305
548.42,1087.19,0.7937598377466202,424,20100,1.22762131690979,402000,4.417815208435059
548.83,1095.26,0.99175148550421,424,20200,2.5190443992614746,404000,1.3142740726470947
554.79,1119.48,0.8559475541114807,424,20300,1.6065086126327515,406000,1.3856160640716553
555.72,1140.24,0.9444982744753361,424,20400,1.414259433746338,408000,1.2020915746688843
559.65,1159.87,0.9065657034516335,424,20500,2.087702751159668,410000,0.6537920832633972
564.03,1176.08,0.8521843254566193,424,20600,0.7621802687644958,412000,0.9325760006904602
566.24,1186.93,0.9185975566506386,424,20700,2.377079725265503,414000,4.0307416915893555
565.49,1188.84,0.8444217592477798,424,20800,1.3629366159439087,416000,1.5447118282318115
562.67,1176.16,0.13803470134735107,424,20900,0.6580339074134827,418000,190.70068359375
556.55,1161.37,0.6730416417121887,424,21000,1.2295714616775513,420000,2.3233847618103027
558.23,1177.35,0.9957336257211864,424,21100,2.139072895050049,422000,0.7995485663414001
557.94,1174.26,0.9721701052039862,424,21200,2.034569501876831,424000,1.5389022827148438
554.29,1164.08,0.9612201228737831,424,21300,2.5568294525146484,426000,2.444432258605957
558.74,1179.04,0.7788757681846619,424,21400,1.0501749515533447,428000,0.8757951855659485
536.9,1156.37,0.9930869154632092,424,21500,2.9361953735351562,430000,0.2833828926086426
542.09,1193.56,0.06342750787734985,424,21600,1.3140836954116821,432000,17.466650009155273
535.32,1182.76,0.9794558081775904,424,21700,2.826828718185425,434000,1.8564112186431885
531.73,1185.5,0.5735261738300323,424,21800,1.643355131149292,436000,53.9171257019043
531.11,1195.83,0.9974353008437902,424,21900,3.3995156288146973,438000,0.09864336252212524
532.77,1201.52,0.9923254000023007,424,22000,2.447561740875244,440000,0.7723869681358337
535.66,1221.99,0.6415314674377441,424,22100,0.868559718132019,442000,6.103087425231934
537.69,1226.61,0.4352441430091858,424,22200,1.653618574142456,444000,4.782044410705566
535.76,1225.44,0.6534475684165955,424,22300,1.8345861434936523,446000,14.49034309387207
535.0,1229.08,0.9181685373187065,424,22400,2.5851855278015137,448000,1.9690841436386108
532.1,1221.63,0.540117621421814,424,22500,2.2773783206939697,450000,12.83067798614502
530.96,1222.05,-0.804739236831665,424,22600,1.440192461013794,452000,61.3948860168457
527.4,1213.02,0.8409548699855804,424,22700,1.301445722579956,454000,2.404367685317993
523.84,1200.41,0.996907364577055,424,22800,2.1018710136413574,456000,0.5772455334663391
519.12,1194.54,0.6659822762012482,424,22900,1.7623226642608643,458000,31.958715438842773
524.96,1215.26,0.8685088455677032,424,23000,1.5521003007888794,460000,1.6623451709747314
525.62,1215.63,0.9865399794653058,424,23100,1.3173030614852905,462000,1.3161287307739258
524.34,1210.42,0.9806850254535675,424,23200,1.9723354578018188,464000,1.231033444404602
544.53,1217.15,0.8907207399606705,424,23300,0.26552239060401917,466000,1.5160152912139893
543.3,1214.58,0.4226682186126709,424,23400,1.9477382898330688,468000,43.622276306152344
543.52,1217.24,0.9674303829669952,424,23500,2.2585861682891846,470000,1.0560519695281982
546.02,1225.84,0.35946905612945557,424,23600,0.6846773028373718,472000,13.086010932922363
547.9,1233.75,0.9668503701686859,424,23700,1.1159131526947021,474000,5.676468849182129
545.63,1226.99,0.8508670032024384,424,23800,0.8497403264045715,476000,2.7429652214050293
545.79,1233.13,0.9732624404132366,424,23900,1.7493741512298584,478000,1.6565593481063843
555.09,1264.43,0.9968459163792431,424,24000,2.340355396270752,480000,0.5409609079360962
555.04,1266.64,0.9663759395480156,424,24100,1.0836282968521118,482000,2.8084731101989746
555.63,1266.46,0.8472558706998825,424,24200,3.1066761016845703,484000,2.9817607402801514
559.86,1281.0,0.9653570614755154,424,24300,2.1526846885681152,486000,6.949469089508057
562.52,1294.4,0.9927794565446675,424,24400,2.1583333015441895,488000,5.742119789123535
562.52,1294.4,0.9693394917994738,424,24500,3.0423667430877686,490000,10.650629997253418
584.73,1325.07,0.9851799476891756,424,24600,2.4090733528137207,492000,6.834893703460693
584.73,1325.07,0.992159909568727,424,24700,1.7643287181854248,494000,2.440524101257324
621.57,1341.91,0.8833347409963608,424,24800,1.3673328161239624,496000,1.9579986333847046
633.62,1385.54,0.9639806486666203,424,24900,3.0438222885131836,498000,3.4881043434143066
633.62,1385.54,0.9278741106390953,424,25000,3.34891939163208,500000,6.938475608825684
643.03,1382.46,0.9985470006940886,424,25100,2.897252082824707,502000,0.4165852963924408
644.45,1386.01,0.99665323109366,424,25200,2.6866331100463867,504000,1.0833218097686768
648.56,1389.93,0.9958036793395877,424,25300,1.7306541204452515,506000,3.263486385345459
651.15,1388.69,0.9948952826671302,424,25400,2.432600259780884,508000,1.774715781211853
646.46,1375.62,0.995645759627223,424,25500,2.8432211875915527,510000,0.5084149837493896
676.87,1388.75,0.997579722199589,424,25600,2.475112199783325,512000,0.3118310272693634
715.38,1404.33,0.41293102502822876,424,25700,2.307620048522949,514000,62.786766052246094
716.33,1423.32,0.9957847697660327,424,25800,2.9117538928985596,516000,0.49381953477859497
721.47,1443.24,0.4930570721626282,424,25900,2.8609988689422607,518000,4.640606880187988
721.24,1446.54,0.18748563528060913,424,26000,1.0428193807601929,520000,15.353322982788086
726.36,1462.29,-16.520551681518555,424,26100,1.6628239154815674,522000,60.92226028442383
725.23,1463.44,0.9852577932178974,424,26200,1.9055544137954712,524000,3.826064348220825
733.07,1474.75,0.40093421936035156,424,26300,0.9776555895805359,526000,4.570788860321045
736.41,1481.32,0.9639897756278515,424,26400,2.3372323513031006,528000,2.471111536026001
741.94,1492.57,0.8353044092655182,424,26500,1.0198395252227783,530000,4.198052406311035
737.27,1477.92,0.9887688169255853,423,26600,2.6722676753997803,532000,0.5839167833328247
737.71,1473.66,0.3828125,423,26700,2.2245934009552,534000,7.863818168640137
749.54,1487.28,0.9946052241139114,423,26800,2.0253586769104004,536000,2.6615278720855713
753.3,1483.31,0.7967187315225601,423,26900,2.7608368396759033,538000,4.897904872894287
753.3,1483.31,0.9688068982213736,423,27000,2.4473137855529785,540000,3.320178985595703
768.53,1492.63,0.9906680006533861,423,27100,1.2380847930908203,542000,6.705687522888184
754.58,1500.13,0.9836490955203772,423,27200,1.793383240699768,544000,3.301605701446533
760.63,1510.86,0.9655147381126881,423,27300,3.3617889881134033,546000,0.7546604871749878
762.17,1526.8,0.4098120331764221,423,27400,2.9398350715637207,548000,55.23246383666992
764.52,1529.91,0.9976265663281083,423,27500,1.544229507446289,550000,1.4380137920379639
766.67,1531.4,0.9955305526964366,423,27600,1.7207562923431396,552000,0.8810747265815735
815.17,1546.93,-0.18756389617919922,423,27700,1.1380863189697266,554000,3.9726226329803467
823.56,1563.62,0.8380870372056961,423,27800,1.8049108982086182,556000,27.64718246459961
826.55,1563.44,0.3878994584083557,423,27900,1.483445405960083,558000,113.98978424072266
831.31,1574.24,0.9228687882423401,423,28000,1.394447922706604,560000,1.468189001083374
834.25,1580.56,0.9509865418076515,423,28100,1.7184278964996338,562000,4.152858734130859
834.77,1572.27,0.8482231497764587,423,28200,2.4337239265441895,564000,2.3838329315185547
853.11,1586.82,-0.10823488235473633,423,28300,0.6574638485908508,566000,3.6230056285858154
852.91,1571.33,0.98677565343678,423,28400,1.3530861139297485,568000,2.166654586791992
858.45,1576.89,0.22334682941436768,423,28500,0.9670792818069458,570000,743.9887084960938
866.46,1567.65,0.35241323709487915,423,28600,1.1221294403076172,572000,2.6448922157287598
866.46,1567.65,0.9973450470715761,423,28700,2.7192633152008057,574000,0.3934054970741272
875.45,1563.89,0.9964812388643622,423,28800,1.9057689905166626,576000,1.543529748916626
865.92,1541.76,0.9956893953494728,423,28900,2.6507434844970703,578000,0.6897611618041992
836.09,1523.14,0.9894627165049314,423,29000,1.7619259357452393,580000,3.3571999073028564
834.66,1510.94,0.9546648301184177,423,29100,2.623562812805176,582000,5.2602057456970215
856.75,1507.15,0.9318976998329163,423,29200,2.595677614212036,584000,1.2905347347259521
853.07,1517.23,0.9428090006113052,423,29300,2.1348342895507812,586000,2.630892276763916
853.15,1528.13,0.27951300144195557,423,29400,0.5250169038772583,588000,2.361480236053467
828.86,1529.06,0.9400933757424355,423,29500,3.1484036445617676,590000,1.7304046154022217
790.41,1512.5,0.8708267360925674,423,29600,2.1822643280029297,592000,5.495887756347656
791.91,1513.16,0.8723049014806747,423,29700,1.1612975597381592,594000,1.8989368677139282
792.14,1511.39,0.985580881126225,423,29800,2.485733985900879,596000,2.26417875289917
797.43,1526.31,0.34081172943115234,423,29900,2.573784589767456,598000,3.328726291656494
797.83,1526.65,0.6969374716281891,423,30000,0.9753682017326355,600000,2.6738228797912598
799.45,1538.93,0.04803049564361572,423,30100,0.9905731081962585,602000,216.5735321044922
799.47,1539.49,0.9886643812060356,423,30200,1.3457305431365967,604000,1.0545008182525635
807.73,1551.56,0.998217282583937,423,30300,2.5267412662506104,606000,0.25149697065353394
802.27,1545.61,0.9046639949083328,423,30400,0.36096611618995667,608000,1.7501466274261475
800.32,1545.56,0.7375698387622833,423,30500,1.2563560009002686,610000,4.451747894287109
801.77,1549.05,0.5928613841533661,423,30600,1.2506368160247803,612000,42.65591049194336
810.62,1575.17,0.862277090549469,423,30700,1.1566067934036255,614000,1.557068109512329
802.78,1580.94,0.6360941827297211,423,30800,1.1876767873764038,616000,45.434608459472656
785.54,1578.99,0.9957761783152819,423,30900,1.205006718635559,618000,1.1961747407913208
773.79,1558.16,0.9707406759262085,423,31000,1.7702596187591553,620000,5.396698951721191
768.08,1535.47,0.9593272283673286,423,31100,2.1565637588500977,622000,2.225278377532959
768.63,1546.99,0.9561879821121693,423,31200,1.4919558763504028,624000,2.227250576019287
720.14,1539.73,0.6638689339160919,423,31300,1.5190263986587524,626000,2.602694034576416
718.49,1530.38,0.3901180624961853,423,31400,2.800187587738037,628000,2.554072856903076
726.3,1531.04,0.8953570947051048,423,31500,1.5616838932037354,630000,1.930564522743225
733.39,1550.05,0.25437235832214355,423,31600,2.15199613571167,632000,10.341856002807617
733.39,1550.05,0.9960893099196255,423,31700,2.9808409214019775,634000,0.6419581770896912
732.45,1539.4,0.9855366619303823,423,31800,2.1710102558135986,636000,1.8300796747207642
738.58,1552.01,0.9887398546561599,423,31900,2.76015305519104,638000,4.137057781219482
738.08,1551.2,0.96027896925807,423,32000,2.1979970932006836,640000,6.5426344871521
