# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
954.0,465,1462.593798
983.0,441,1466.756006
604.0,353,1470.102559
1474.0,702,1476.819795
1507.0,1125,1487.648458
2563.0,2948,1515.782877
2056.0,619,1521.701171
2156.0,654,1527.899733
1091.0,503,1532.679135
1495.0,739,1539.746055
1361.0,909,1548.384978
2325.0,872,1556.767933
573.0,371,1560.298954
1337.0,550,1565.650199
926.0,471,1570.389261
1904.0,720,1577.422125
1541.0,1640,1593.240873
1566.0,1082,1603.663888
2435.0,1299,1616.413389
2896.0,1134,1627.322201
1330.0,655,1633.567142
1537.0,775,1641.049443
1156.0,542,1646.297104
1451.0,656,1652.7097
1326.0,580,1658.319957
1604.0,662,1664.652333
1785.0,756,1671.919961
933.0,497,1676.65361
1879.0,857,1684.982148
1369.0,607,1690.780885
554.0,381,1694.467603
1781.0,786,1702.147239
1100.0,586,1707.751353
2113.0,853,1715.968532
1768.0,768,1723.380418
1839.0,698,1730.175289
1483.0,669,1736.638935
1806.0,761,1743.965725
1500.0,701,1750.716421
1522.0,661,1757.045236
963.0,605,1762.855255
1364.0,793,1770.459969
1385.0,619,1776.449589
2183.0,785,1784.004071
1792.0,750,1791.188216
523.0,396,1795.008313
1907.0,712,1801.852439
1387.0,701,1808.711578
1351.0,613,1814.632338
560.0,389,1818.388835
924.0,547,1823.60675
553.0,385,1827.24861
973.0,537,1832.391591
553.0,382,1836.083279
2394.0,993,1845.517099
1389.0,706,1852.2393
1091.0,579,1857.660708
2013.0,780,1865.069744
1773.0,683,1871.636301
1501.0,834,1879.907468
2342.0,836,1888.132307
2584.0,949,1897.299357
544.0,386,1900.982515
2288.0,796,1908.53258
2491.0,915,1917.372894
2350.0,2600,1942.271656
2420.0,3238,1973.458342
1907.0,1727,1990.174192
1548.0,3288,2021.691478
2038.0,3432,2054.820695
2613.0,2247,2076.309722
1375.0,835,2084.24657
1391.0,3086,2113.785141
1303.0,562,2119.220235
936.0,496,2123.956888
1278.0,593,2129.658079
1369.0,699,2136.463356
1733.0,631,2142.472837
1513.0,757,2149.661338
1362.0,593,2155.297229
1360.0,517,2160.204279
1749.0,965,2169.39273
2345.0,2090,2189.625472
1461.0,887,2198.306881
1571.0,707,2204.968835
1962.0,781,2212.371703
963.0,437,2216.579691
1347.0,486,2221.28383
982.0,413,2225.29733
1879.0,702,2231.954613
1567.0,625,2237.865546
1711.0,537,2242.927881
1748.0,632,2248.998739
1568.0,626,2254.994421
1759.0,613,2260.815585
997.0,412,2264.744132
911.0,427,2268.803013
1736.0,571,2274.207562
1882.0,719,2281.127074
1369.0,583,2286.74175
920.0,441,2290.981052
2139.0,770,2298.502585
3033.0,942,2307.488155
2065.0,856,2315.66746
1517.0,605,2321.474992
2034.0,675,2327.913421
2119.0,719,2334.748648
961.0,466,2339.226462
1881.0,714,2346.053537
929.0,458,2350.360576
2573.0,847,2358.48275
1506.0,640,2364.604421
1584.0,589,2370.187067
1910.0,724,2377.181223
2303.0,849,2385.320821
1459.0,616,2391.211662
1507.0,673,2397.631679
2259.0,743,2404.796047
2453.0,853,2412.916758
2390.0,730,2419.878137
1418.0,611,2425.679481
1984.0,893,2434.140816
1405.0,470,2438.616897
2412.0,642,2444.737789
2047.0,617,2450.60521
2392.0,739,2457.706181
2678.0,862,2465.956062
1726.0,761,2473.139136
1769.0,651,2479.370181
951.0,420,2483.384627
1731.0,686,2489.899607
937.0,445,2494.133501
1399.0,802,2502.152364
1139.0,566,2507.665081
2241.0,875,2515.986749
2480.0,884,2524.42845
2682.0,832,2532.586175
3249.0,2093,2552.57202
1769.0,597,2558.263991
1335.0,559,2563.659453
1457.0,1433,2577.253843
933.0,493,2581.956966
1481.0,993,2591.478834
1356.0,588,2597.108131
1531.0,648,2603.33654
1377.0,562,2608.681057
1512.0,733,2615.767751
2132.0,791,2623.376351
1777.0,679,2629.876903
541.0,404,2633.715223
949.0,1226,2645.432534
1520.0,572,2650.867995
2443.0,824,2658.718096
1571.0,655,2664.991222
2194.0,810,2672.734524
2162.0,761,2679.996855
1351.0,677,2686.47677
1368.0,575,2691.948239
1539.0,570,2697.429353
2519.0,764,2704.742874
965.0,471,2709.203421
1295.0,601,2714.908591
958.0,435,2719.046365
1461.0,525,2724.085792
967.0,433,2728.194507
2215.0,842,2736.18751
943.0,439,2740.345903
1612.0,566,2745.771609
1767.0,697,2752.447301
2110.0,809,2760.096611
1392.0,493,2764.829965
1746.0,706,2771.628663
2599.0,1031,2781.649727
1758.0,661,2787.958444
1949.0,804,2795.599572
2004.0,826,2803.484756
961.0,429,2807.668619
1369.0,557,2813.252135
2176.0,812,2821.140845
2998.0,913,2829.814052
1440.0,682,2836.471569
2281.0,807,2844.157817
1157.0,545,2849.305907
1465.0,684,2855.91159
1726.0,622,2861.97073
1369.0,1036,2871.8218
1683.0,733,2878.782459
2241.0,794,2886.330842
2576.0,1128,2897.121946
1755.0,768,2904.416771
1120.0,1912,2922.601331
1055.0,518,2927.531944
1521.0,709,2934.354649
1841.0,1082,2944.780921
