# {"t_start": 1593427844.3834982, "env_id": null} 
r,l,t
1527.0,3216,38.7421
2203.0,1271,51.906703
1357.0,649,58.653505
1798.0,715,65.875452
1032.0,642,72.548786
1976.0,859,81.566097
2245.0,842,90.50531
1353.0,831,99.047922
2010.0,718,106.720489
1954.0,916,116.163736
958.0,575,122.024606
2598.0,1021,132.55356
2189.0,926,142.063759
2271.0,853,150.966255
1906.0,661,157.71618
1649.0,776,165.681637
2372.0,899,175.050454
2652.0,852,184.048687
2233.0,676,190.958022
973.0,424,195.481667
4506.0,1559,211.747298
978.0,443,216.149646
2906.0,1036,226.769333
1580.0,638,233.354249
1923.0,886,242.575381
1802.0,630,249.142721
2298.0,836,257.947582
1356.0,612,264.53741
895.0,485,269.339222
3041.0,1004,279.610292
2203.0,3040,311.105422
2051.0,665,317.922868
1194.0,2810,347.245939
1831.0,1001,357.570355
1326.0,625,363.916204
1980.0,3057,395.75143
553.0,390,399.797057
1925.0,747,407.701683
892.0,488,412.576712
2564.0,3125,444.898918
513.0,417,449.140228
1453.0,700,456.24368
2804.0,1207,468.963366
2755.0,2721,497.025454
1894.0,926,506.650064
1671.0,852,515.51822
2184.0,925,525.145125
1466.0,726,532.686165
2402.0,935,542.187565
1914.0,809,550.73689
2824.0,1277,563.975978
1927.0,1892,583.466973
2037.0,924,593.189672
894.0,585,599.067434
2239.0,1002,609.353065
2453.0,3195,642.755628
2597.0,1174,654.869457
2346.0,928,664.409625
2736.0,988,674.650026
1340.0,576,680.725629
912.0,481,685.512855
1039.0,605,691.970217
2720.0,1042,702.69669
891.0,545,708.229985
1883.0,841,716.892873
2368.0,1060,727.743917
1960.0,3026,759.089689
1998.0,3308,793.185671
2698.0,3242,826.579819
2279.0,1056,837.273562
2200.0,834,845.959967
1760.0,749,853.615884
1755.0,714,860.800918
1759.0,733,868.287367
2883.0,1021,878.867296
1449.0,610,885.250146
490.0,416,889.49685
1765.0,743,897.222471
2575.0,914,906.667843
1361.0,817,915.005129
949.0,483,920.060405
2943.0,1264,933.062433
1364.0,700,940.030035
1183.0,2801,969.145344
1308.0,549,974.9096
1465.0,608,980.986188
1648.0,621,987.417343
564.0,411,991.552602
1463.0,560,997.52572
1401.0,559,1003.349176
1709.0,584,1009.514179
1940.0,659,1016.234431
993.0,436,1020.638405
586.0,364,1024.358392
942.0,464,1029.23471
1345.0,586,1035.142066
1440.0,555,1040.943778
1787.0,577,1046.74368
1365.0,494,1051.826679
1128.0,731,1059.540466
1439.0,609,1066.01715
2021.0,860,1074.691329
1544.0,601,1080.832917
990.0,416,1084.941497
966.0,436,1089.670022
963.0,412,1093.922943
1947.0,779,1101.774654
2017.0,586,1107.71303
958.0,435,1112.339249
1492.0,595,1118.531936
1341.0,531,1123.848644
599.0,360,1127.388304
987.0,435,1131.966139
1785.0,636,1138.424129
2282.0,915,1147.914749
1168.0,528,1153.273136
