eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
200.0,-200.0,2118,3.908611e-06,0.0,0.015832584,-6.661806e-05,84.62533,0.15432137250900269,970,1986560,1044.448977327,1986560
200.0,-200.0,1579,4.3237762e-07,0.0,0.013628278,9.092764e-06,90.09734,0.11416548490524292,980,2007040,1057.383571121,2007040
200.0,-200.0,1703,8.879356e-07,0.0,0.011416297,-2.652331e-05,83.833176,0.132953941822052,990,2027520,1069.230288167,2027520
200.0,-200.0,1606,2.6389088e-08,0.0,0.006375989,3.7669088e-07,93.78088,0.08011645078659058,1000,2048000,1080.527328171,2048000
200.0,-200.0,2108,8.104872e-11,0.0,0.0055823773,1.3435783e-07,86.075485,0.09572476148605347,1010,2068480,1092.9259160670001,2068480
200.0,-200.0,2114,1.2374156e-07,0.0,0.0056408034,-1.1946802e-05,84.195946,0.1478073000907898,1020,2088960,1102.726967548,2088960
200.0,-200.0,1596,2.2045478e-07,0.0,0.0053497385,-1.6201695e-05,89.63136,0.1233399510383606,1030,2109440,1114.778492931,2109440
200.0,-200.0,2008,9.866743e-07,0.0,0.007255149,-2.994205e-05,85.3819,0.12908935546875,1040,2129920,1125.816694148,2129920
200.0,-200.0,1587,2.1694442e-10,0.0,0.005474245,2.956367e-07,91.699844,0.11608147621154785,1050,2150400,1137.110066836,2150400
200.0,-200.0,2138,7.828264e-06,0.0,0.005953659,7.9500023e-07,86.8059,0.09058398008346558,1060,2170880,1148.358729448,2170880
200.0,-200.0,2023,1.057584e-07,0.0,0.006063925,4.9312657e-06,84.846924,0.15201163291931152,1070,2191360,1159.152556045,2191360
200.0,-200.0,1629,1.7995315e-08,0.0,0.004325808,-2.1262676e-06,90.06287,0.10244446992874146,1080,2211840,1170.312941775,2211840
200.0,-200.0,1598,7.9179635e-08,0.0,0.005493909,-3.720299e-06,84.52772,0.1345331072807312,1090,2232320,1182.480163785,2232320
200.0,-200.0,1618,3.528571e-07,0.0,0.005128677,-1.50495325e-05,90.94941,0.1306869387626648,1100,2252800,1193.684549583,2252800
200.0,-200.0,2133,1.4143727e-06,0.0,0.008358496,-8.468633e-06,85.27996,0.118305504322052,1110,2273280,1204.144226531,2273280
200.0,-200.0,1848,2.4689822e-07,0.0,0.005549176,-4.7498033e-06,87.28733,0.10354006290435791,1120,2293760,1215.435613066,2293760
200.0,-200.0,2139,6.37498e-09,0.0,0.0053602518,5.065813e-07,91.79304,0.09689629077911377,1130,2314240,1225.05550292,2314240
200.0,-200.0,2120,2.8104924e-07,0.0,0.0057110377,-6.0487073e-06,86.27621,0.12270140647888184,1140,2334720,1234.564501794,2334720
200.0,-200.0,2102,2.2622879e-07,0.0,0.005148183,-5.410431e-06,90.51404,0.12709063291549683,1150,2355200,1244.266429841,2355200
200.0,-200.0,2140,2.7437455e-08,0.0,0.0042180484,1.0781223e-06,86.57187,0.1140207052230835,1160,2375680,1253.924565624,2375680
200.0,-200.0,1612,3.1064891e-07,0.0,0.0038008224,-3.2340977e-05,83.0032,0.17185670137405396,1170,2396160,1264.716211641,2396160
200.0,-200.0,2098,1.0798855e-10,0.0,0.0034694532,-2.7734495e-07,92.15459,0.10618466138839722,1180,2416640,1275.596562397,2416640
200.0,-200.0,2092,2.4632496e-07,0.0,0.0031051994,-1.0058633e-05,85.30669,0.12548333406448364,1190,2437120,1285.715528724,2437120
200.0,-200.0,2110,1.2241602e-10,0.0,0.0041621886,3.8882717e-08,91.759895,0.15205401182174683,1200,2457600,1295.500056702,2457600
200.0,-200.0,2115,1.5471952e-11,0.0,0.003182961,1.0855729e-08,85.28608,0.1441686749458313,1210,2478080,1305.277556698,2478080
200.0,-200.0,2024,2.663453e-07,0.0,0.003560305,2.751316e-06,84.85224,0.1374138593673706,1220,2498560,1315.170538251,2498560
