# {"t_start": 1592418739.8059123, "env_id": null} 
r,l,t
811.0,467,1636.681238
712.0,434,1648.245224
1163.0,629,1663.406127
1132.0,532,1675.960422
1129.0,545,1688.557322
728.0,434,1698.201055
731.0,439,1709.771537
728.0,434,1719.337023
807.0,477,1731.137607
729.0,434,1740.73893
715.0,439,1752.241409
848.0,455,1762.246912
1070.0,584,1777.131531
1092.0,549,1789.796981
731.0,434,1801.615022
1118.0,571,1814.375943
1040.0,547,1826.894047
1113.0,555,1841.440949
2059.0,706,1857.282083
1299.0,581,1872.060454
811.0,466,1881.950327
731.0,444,1893.48649
733.0,445,1903.098003
1000.0,512,1915.399266
867.0,484,1927.318019
850.0,458,1939.025745
728.0,434,1948.842689
969.0,480,1960.819217
699.0,459,1970.6312
1152.0,516,1982.886638
967.0,490,1995.009489
1183.0,522,2007.309569
1588.0,661,2022.891191
1687.0,653,2040.261642
1147.0,516,2052.482373
999.0,520,2064.814871
829.0,485,2075.12961
1295.0,625,2090.492476
705.0,469,2102.514623
1029.0,529,2115.197332
1124.0,512,2127.47502
1088.0,501,2139.748211
852.0,461,2151.521921
842.0,490,2161.671887
1299.0,579,2176.211282
1129.0,531,2188.577757
1311.0,562,2202.917498
810.0,469,2212.579014
1010.0,563,2226.985555
1413.0,577,2239.800018
968.0,520,2252.100207
1291.0,631,2267.153626
998.0,524,2279.426658
984.0,549,2291.872098
1123.0,532,2306.271206
1613.0,644,2321.645698
1864.0,691,2337.212205
701.0,454,2348.880691
712.0,445,2358.57608
1443.0,596,2373.25436
929.0,493,2385.312696
714.0,444,2395.048781
1002.0,494,2406.981669
1002.0,535,2419.673443
1100.0,567,2434.384768
820.0,486,2444.475406
1503.0,608,2459.482394
2268.0,783,2477.872578
1329.0,558,2492.285266
1155.0,533,2504.477203
707.0,438,2513.936774
1597.0,627,2528.86291
1138.0,543,2541.276856
713.0,440,2552.845186
871.0,490,2564.744011
728.0,434,2574.343097
835.0,463,2586.067739
991.0,527,2598.390444
826.0,471,2608.356389
717.0,438,2619.935637
730.0,445,2629.6499
969.0,485,2641.782923
734.0,440,2651.363683
913.0,515,2663.606138
1401.0,652,2680.833877
852.0,461,2690.593263
1028.0,523,2702.977317
698.0,440,2714.661668
843.0,470,2724.88042
995.0,526,2737.479574
953.0,486,2749.409972
2156.0,706,2767.173205
1874.0,651,2782.456806
901.0,479,2794.444816
1888.0,693,2810.28378
950.0,487,2822.237669
997.0,514,2834.553603
707.0,455,2844.377338
966.0,481,2856.185216
991.0,469,2868.095429
1006.0,497,2880.063987
994.0,517,2892.216494
1584.0,618,2906.963094
1015.0,528,2919.037604
733.0,440,2928.485105
837.0,454,2939.878669
952.0,496,2951.781765
691.0,449,2961.460306
695.0,435,2970.979484
973.0,482,2982.63098
1547.0,621,2997.366407
940.0,506,3009.138622
1128.0,521,3021.203135
817.0,474,3033.034651
1856.0,661,3048.597588
1424.0,564,3061.071071
712.0,450,3072.511101
1014.0,495,3084.516228
1002.0,506,3096.433266
1435.0,562,3108.910537
827.0,461,3120.505957
724.0,437,3130.173239
850.0,457,3141.815067
999.0,503,3153.875886
849.0,460,3163.498813
1860.0,645,3178.727608
1439.0,566,3193.120452
838.0,467,3203.198129
1000.0,516,3215.475122
1121.0,535,3229.778921
1127.0,528,3242.033231
1016.0,506,3254.194749
705.0,441,3263.842147
1015.0,517,3276.132196
711.0,453,3287.983627
1149.0,512,3300.058444
715.0,444,3309.833252
1007.0,517,3321.981549
999.0,487,3333.886385
996.0,474,3345.766014
1735.0,626,3361.195137
981.0,506,3373.300177
821.0,454,3382.986396
852.0,448,3394.699614
826.0,474,3404.654444
719.0,443,3416.305945
707.0,436,3425.916571
731.0,446,3437.677514
1013.0,491,3447.854034
1587.0,603,3462.910559
1285.0,551,3475.55405
982.0,554,3490.109493
703.0,442,3499.65356
1129.0,516,3511.954516
1296.0,555,3526.679639
681.0,451,3536.41359
970.0,487,3548.414569
1668.0,647,3563.933458
1765.0,662,3579.607636
894.0,466,3591.403553
1015.0,499,3603.714431
1819.0,765,3622.069407
1014.0,545,3634.701572
1004.0,535,3647.203917
1125.0,536,3659.835913
1246.0,588,3674.86948
794.0,499,3687.197346
849.0,475,3699.176589
806.0,494,3709.389066
854.0,486,3721.408933
814.0,481,3733.520152
821.0,503,3745.657285
1015.0,552,3758.35328
802.0,494,3770.596299
695.0,466,3782.65626
969.0,511,3794.931589
711.0,446,3804.782511
794.0,498,3816.93756
851.0,453,3828.736886
983.0,491,3838.998064
983.0,560,3853.830431
704.0,456,3863.643935
711.0,449,3875.366904
1136.0,551,3888.042165
998.0,511,3900.237294
931.0,527,3912.718056
1430.0,585,3927.723833
1669.0,592,3940.867954
811.0,488,3952.9272
716.0,447,3964.677852
1177.0,515,3977.200732
1128.0,518,3989.494973
973.0,499,4001.828937
1274.0,618,4016.801146
982.0,497,4027.013228
1027.0,512,4039.214071
727.0,477,4051.371951
828.0,483,4063.558498
1186.0,584,4078.338152
823.0,498,4088.670615
810.0,496,4100.801611
1122.0,581,4115.484087
1012.0,520,4127.822548
1586.0,598,4142.755346
732.0,459,4152.602956
998.0,525,4164.993706
854.0,488,4177.193032
998.0,532,4189.697851
937.0,509,4201.839527
831.0,480,4213.773784
836.0,464,4225.56233
1115.0,554,4238.165109
814.0,473,4250.135504
722.0,437,4259.792579
835.0,490,4271.943246
802.0,494,4284.296436
858.0,474,4294.418088
931.0,504,4306.749742
1000.0,500,4318.789562
1021.0,498,4330.972461
702.0,449,4342.646037
1472.0,625,4357.930502
848.0,457,4367.762431
714.0,446,4379.366597
1554.0,632,4394.932986
990.0,483,4405.099398
1286.0,562,4419.796709
1732.0,686,4435.708641
732.0,446,4447.33762
1443.0,566,4460.109551
1158.0,552,4472.723484
844.0,519,4485.059628
860.0,495,4497.358191
1019.0,511,4509.591855
1279.0,545,4522.259112
949.0,555,4536.825423
947.0,543,4549.33784
1002.0,531,4561.785055
