# {"t_start": 1592481074.4802256, "env_id": null} 
r,l,t
1755.0,726,4289.540533
1769.0,731,4307.397246
1423.0,597,4322.070256
1923.0,852,4340.975131
2389.0,1066,4367.533108
1397.0,604,4380.515612
1628.0,754,4399.012228
1767.0,726,4416.732875
1460.0,591,4431.436032
1797.0,672,4446.673746
1233.0,564,4459.204024
1785.0,738,4477.163815
1864.0,739,4495.006721
1914.0,725,4510.762439
1582.0,631,4525.720259
1797.0,634,4540.648546
1387.0,571,4555.064214
2148.0,813,4573.424648
1926.0,905,4594.412874
1738.0,756,4612.328645
1596.0,603,4627.169702
1938.0,759,4645.17151
1169.0,537,4657.386152
1560.0,633,4672.359766
1691.0,678,4687.690105
1671.0,606,4702.830466
1616.0,629,4717.831239
1824.0,709,4733.541182
1883.0,698,4750.962287
1251.0,569,4763.510549
1673.0,684,4780.817302
1971.0,741,4796.713676
1840.0,628,4811.587475
1771.0,625,4826.463273
1594.0,598,4841.055539
1996.0,646,4855.981235
1793.0,805,4874.307346
1763.0,773,4892.227472
1442.0,626,4907.108417
1425.0,642,4922.046615
1973.0,692,4937.481248
2156.0,835,4957.800975
1639.0,667,4972.950077
1786.0,738,4990.563486
1628.0,617,5005.628323
1533.0,5240,5128.347175
1756.0,675,5143.504818
1593.0,698,5158.89869
1072.0,517,5172.756004
3319.0,1044,5197.03426
941.0,477,5206.854314
1402.0,623,5221.711241
1574.0,641,5236.750197
2059.0,773,5254.945561
1969.0,749,5272.870464
1748.0,740,5290.70945
1421.0,598,5305.388835
1573.0,652,5321.057839
1779.0,1164,5348.224565
1162.0,534,5360.513091
1824.0,772,5378.621985
956.0,472,5390.319698
2451.0,979,5412.0305
1991.0,674,5429.264027
1461.0,755,5445.45877
1758.0,677,5462.575896
1361.0,672,5477.885777
1850.0,703,5495.293085
1773.0,792,5513.595509
2547.0,895,5534.675005
3037.0,1006,5558.727699
1391.0,657,5574.005929
1457.0,651,5589.208404
2457.0,1278,5619.680872
1604.0,704,5635.606805
1569.0,748,5653.425321
1780.0,651,5668.668869
1810.0,731,5686.604674
1155.0,608,5701.453189
2299.0,780,5719.699218
2235.0,901,5740.944349
1384.0,627,5755.99831
1925.0,782,5774.250177
2051.0,820,5793.661231
2231.0,844,5814.837271
1824.0,671,5830.639897
1607.0,746,5848.602551
1767.0,646,5863.77203
1910.0,766,5881.895419
1646.0,646,5897.099105
1552.0,699,5912.906155
1452.0,717,5930.722617
1995.0,800,5949.621119
1143.0,581,5964.322527
1143.0,740,5982.227999
1599.0,614,5995.335409
1788.0,888,6016.554802
2224.0,1006,6040.639979
1589.0,697,6058.288442
1631.0,787,6076.746764
1830.0,864,6097.703981
1780.0,774,6116.133446
1569.0,627,6129.347074
2604.0,961,6153.093263
1760.0,691,6168.832062
1420.0,619,6183.843253
2716.0,959,6207.647335
3810.0,1259,6238.026497
1760.0,662,6253.82074
2226.0,822,6272.628757
1831.0,692,6290.223709
1728.0,675,6305.706796
1809.0,2961,6375.818731
1842.0,699,6391.631291
1971.0,710,6409.568863
1415.0,571,6422.415772
1625.0,665,6439.705883
1965.0,717,6455.617556
987.0,491,6467.648657
1411.0,603,6482.659837
1423.0,592,6495.558566
1843.0,693,6513.175338
1357.0,587,6526.011477
3124.0,982,6550.17307
2375.0,955,6574.391519
2381.0,964,6596.313196
2857.0,939,6617.876029
990.0,540,6632.194462
1793.0,777,6650.686647
1406.0,626,6665.72056
1451.0,655,6680.962115
1643.0,725,6696.955961
1311.0,2908,6767.016451
1235.0,2682,6830.916265
1756.0,2893,6901.034531
2257.0,1611,6938.228252
1726.0,1265,6968.678057
1586.0,1236,6998.805042
2278.0,1404,7032.274074
1978.0,1352,7063.434643
1724.0,896,7084.680611
1622.0,3029,7157.539215
2427.0,958,7179.657697
1977.0,952,7203.526637
1759.0,748,7221.587202
1732.0,835,7240.398842
2070.0,756,7258.570652
1775.0,827,7279.231461
1536.0,626,7292.554945
816.0,419,7303.9878
1162.0,534,7316.431703
1312.0,591,7331.217932
1798.0,748,7347.480233
1675.0,583,7362.235072
2426.0,874,7383.474407
1500.0,654,7398.834836
1508.0,665,7414.26944
1929.0,848,7435.149184
1924.0,687,7450.961221
2482.0,882,7472.036906
1604.0,803,7490.824779
2550.0,1025,7515.228112
1515.0,651,7530.602352
1445.0,664,7547.812747
1981.0,792,7566.267158
2093.0,996,7588.609022
1915.0,726,7606.554859
1737.0,755,7624.893412
1554.0,676,7640.390813
2102.0,833,7661.128903
1585.0,673,7676.716508
1564.0,619,7691.892912
1920.0,722,7709.805168
1829.0,709,7725.697309
1744.0,723,7743.595081
2387.0,983,7765.994468
1818.0,693,7783.763647
2415.0,911,7805.542498
2245.0,936,7826.876613
1608.0,737,7844.720841
2147.0,851,7865.454524
1975.0,709,7881.108276
1781.0,728,7898.880944
1402.0,592,7913.596555
1705.0,693,7929.355752
2260.0,875,7950.391811
2369.0,790,7968.778986
1486.0,559,7981.270449
1404.0,556,7995.711093
1451.0,619,8010.694243
1640.0,601,8023.617082
1764.0,667,8039.042648
2062.0,794,8059.655564
1629.0,697,8075.232212
1967.0,936,8096.891989
1984.0,719,8114.832755
2252.0,838,8135.37022
1621.0,855,8154.263537
2083.0,912,8175.5876
1837.0,698,8192.982099
1389.0,564,8205.504335
1842.0,685,8222.940775
1643.0,720,8238.628182
1676.0,677,8254.110088
2043.0,808,8274.41055
1560.0,830,8293.171469
2795.0,920,8314.510368
1624.0,609,8329.544647
1722.0,641,8344.753624
1682.0,652,8359.935453
2129.0,734,8377.956641
1395.0,783,8396.361611
1422.0,656,8411.856442
1618.0,702,8429.953336
1986.0,734,8447.865316
1597.0,663,8463.300736
2435.0,917,8484.890887
1763.0,875,8506.083332
1610.0,679,8521.654381
1351.0,585,8536.468813
1632.0,668,8552.037834
2822.0,940,8574.084354
1344.0,596,8588.903399
2055.0,706,8604.84625
2084.0,798,8625.298059
3018.0,977,8647.289696
1833.0,619,8662.394405
2395.0,946,8684.488401
3105.0,1110,8711.689693
1735.0,696,8729.547666
2318.0,805,8748.581148
2005.0,842,8767.528117
1916.0,775,8785.873345
2754.0,967,8809.675269
2191.0,805,8828.282741
1994.0,655,8843.630729
1619.0,680,8861.054548
2120.0,744,8879.138389
2111.0,819,8897.985156
1787.0,672,8913.42438
1723.0,634,8928.553405
1634.0,628,8943.57571
1782.0,741,8961.566126
1978.0,766,8980.008544
2046.0,682,8995.494785
2415.0,960,9019.227102
2262.0,911,9040.635605
1993.0,707,9056.714214
1810.0,698,9074.332718
1941.0,675,9089.745953
1377.0,613,9104.711203
2174.0,729,9120.720722
2214.0,742,9138.780986
1883.0,747,9156.693926
1959.0,717,9174.484749
2405.0,867,9193.548974
2000.0,665,9210.862806
1892.0,725,9226.828802
1385.0,582,9241.316016
1780.0,697,9256.943591
2213.0,813,9277.309513
1993.0,718,9293.231976
1587.0,676,9310.532141
2463.0,820,9329.12617
2203.0,927,9350.683731
1945.0,700,9368.563066
1970.0,682,9384.135942
1628.0,662,9399.519546
1520.0,688,9417.04215
1381.0,576,9429.734934
1926.0,738,9447.695489
1742.0,658,9463.016499
2269.0,807,9481.597333
2023.0,786,9499.851942
1994.0,824,9520.446799
2349.0,950,9542.264001
2168.0,771,9560.393795
2005.0,748,9578.3554
1972.0,720,9596.244672
2001.0,804,9614.706002
1603.0,777,9632.871692
2306.0,818,9653.276354
1957.0,673,9669.012265
1784.0,672,9684.552043
1768.0,699,9700.269705
2254.0,848,9721.156248
2033.0,698,9738.753138
1827.0,629,9751.982586
2770.0,902,9775.334369
2402.0,797,9793.931059
2247.0,796,9812.422318
1592.0,709,9830.107326
1408.0,592,9843.021844
1760.0,709,9860.88659
1779.0,754,9878.922681
1749.0,662,9894.466904
2078.0,734,9910.543099
2123.0,823,9931.107228
2034.0,648,9946.509416
1902.0,722,9964.280924
2144.0,685,9980.292116
2000.0,716,9998.067767
1922.0,696,10013.99191
1797.0,671,10029.580252
1956.0,712,10047.398958
1911.0,832,10066.348408
1218.0,562,10081.00613
1766.0,773,10099.428997
1809.0,809,10118.095696
2234.0,937,10139.904571
1576.0,752,10158.027409
1795.0,634,10173.259059
2204.0,803,10191.886954
1764.0,724,10209.808643
2299.0,770,10228.10552
2828.0,1109,10255.261565
1528.0,650,10270.67202
1345.0,608,10285.779715
1423.0,670,10301.454746
2384.0,907,10323.016073
1783.0,683,10338.590326
2257.0,846,10359.444864
2134.0,877,10380.62834
1615.0,596,10393.646231
2040.0,839,10414.509852
2298.0,741,10432.595105
2151.0,877,10453.696059
1757.0,739,10469.816022
1768.0,796,10490.207675
1988.0,762,10508.574992
1690.0,740,10524.722134
1727.0,716,10542.529899
1614.0,659,10557.884495
1785.0,682,10573.499749
1621.0,613,10588.618721
1612.0,653,10604.239976
1756.0,715,10621.967833
1950.0,688,10637.678278
2214.0,860,10658.716845
1890.0,662,10674.236661
1813.0,674,10689.867125
1611.0,643,10705.161871
1615.0,631,10720.37187
2138.0,665,10737.825417
1874.0,629,10751.144383
1565.0,754,10769.420729
2465.0,805,10790.004597
1759.0,793,10808.705706
1967.0,723,10824.795086
1682.0,804,10845.377797
1770.0,707,10861.286343
1764.0,728,10879.358177
2225.0,939,10901.301386
2855.0,1319,10934.438048
1531.0,749,10950.645587
1171.0,635,10965.905374
1801.0,919,10989.551192
1972.0,1165,11017.267126
1649.0,829,11036.276783
1918.0,816,11057.105173
1494.0,2921,11125.658165
1918.0,828,11146.659182
1530.0,656,11162.089907
1922.0,989,11186.345414
1742.0,675,11202.036248
1543.0,693,11218.114495
2397.0,927,11241.898876
2308.0,858,11261.041905
2104.0,776,11279.422528
1629.0,640,11294.693557
1546.0,642,11310.100564
1585.0,648,11325.443202
2437.0,942,11349.06689
1760.0,733,11367.038026
1664.0,765,11385.392868
1593.0,725,11401.396413
2433.0,924,11423.030494
1751.0,730,11441.130096
2011.0,760,11459.454365
1341.0,680,11475.149709
1498.0,666,11492.58093
1574.0,660,11508.084681
1425.0,685,11523.870626
1505.0,702,11541.99383
1803.0,824,11560.894681
1801.0,848,11581.892386
1439.0,591,11594.861317
2035.0,749,11613.076832
2137.0,698,11630.889635
1841.0,854,11650.01733
1798.0,769,11668.365567
1408.0,607,11683.356776
1695.0,643,11698.672374
1816.0,3134,11772.618151
2292.0,890,11794.064725
1566.0,644,11809.45157
1940.0,671,11827.117497
1645.0,696,11843.25775
1637.0,730,11861.394876
1971.0,753,11879.838279
1405.0,636,11895.210144
2308.0,833,11914.203103
2244.0,862,11935.488415
2277.0,804,11954.304893
1687.0,659,11969.858784
2771.0,929,11993.473253
1683.0,727,12009.661567
1710.0,742,12027.890084
1613.0,690,12043.631911
1769.0,704,12061.477919
2068.0,823,12080.414266
1792.0,794,12100.928159
1567.0,676,12116.766776
1601.0,837,12135.892942
2300.0,1020,12160.776331
1393.0,767,12179.212232
1910.0,862,12200.430369
2437.0,960,12224.478192
1636.0,836,12243.435356
2120.0,1245,12273.96645
1923.0,793,12292.694217
1572.0,644,12308.115851
1773.0,672,12323.799256
1604.0,708,12341.897111
1597.0,651,12357.426258
2345.0,945,12379.475343
2565.0,934,12403.22116
1762.0,741,12419.562332
1593.0,705,12437.543917
1446.0,624,12452.787391
2885.0,1238,12483.509586
1438.0,615,12496.868311
1580.0,706,12514.794472
2302.0,916,12536.625623
2110.0,750,12554.910608
1828.0,674,12570.670915
1779.0,713,12588.75054
1718.0,643,12604.167466
1786.0,730,12620.269904
1250.0,590,12635.22484
1908.0,727,12653.3901
2240.0,1047,12678.404333
1622.0,719,12696.323624
2285.0,914,12717.965593
2092.0,797,12736.556822
2108.0,799,12755.370798
1599.0,742,12773.793961
1336.0,595,12788.672487
1554.0,666,12804.210699
1757.0,707,12820.079638
1475.0,596,12834.985288
1356.0,649,12850.367315
1774.0,681,12866.037434
1557.0,804,12886.618994
2213.0,780,12905.218362
1598.0,741,12921.630627
2202.0,840,12942.631563
1952.0,855,12963.68299
1574.0,683,12979.419566
1938.0,765,12997.867407
1905.0,709,13015.753491
2403.0,996,13038.180855
2389.0,915,13061.549133
1770.0,753,13078.026802
1859.0,851,13099.470725
1788.0,810,13118.247331
2216.0,778,13136.648673
1794.0,718,13154.530566
1747.0,821,13173.500205
1888.0,764,13191.964857
1785.0,828,13212.855103
1548.0,869,13234.267405
1790.0,738,13250.759846
2194.0,991,13275.174196
1687.0,3066,13349.252422
2288.0,1058,13374.341604
1778.0,905,13398.279508
2146.0,943,13420.255219
2030.0,759,13438.573346
1804.0,794,13457.224925
2029.0,905,13478.864811
1601.0,710,13496.792737
1991.0,659,13512.323449
2235.0,899,13533.886845
3031.0,1077,13559.169383
1830.0,744,13577.42929
1986.0,783,13595.943575
1608.0,820,13616.81193
2067.0,887,13636.43817
1592.0,701,13654.150158
2416.0,1149,13681.80304
2931.0,1103,13709.458534
1369.0,694,13725.424323
1739.0,785,13744.156618
1646.0,674,13759.826595
1916.0,847,13780.864461
2016.0,789,13799.458982
2131.0,995,13823.876505
1832.0,716,13841.804359
1704.0,660,13857.430426
1595.0,717,13873.588888
1466.0,648,13889.124403
1359.0,617,13904.208758
1960.0,747,13922.402597
1725.0,752,13940.743526
1587.0,835,13959.913378
1549.0,902,13981.482823
1732.0,992,14005.714344
2235.0,923,14027.944577
1778.0,803,14048.759032
1749.0,836,14067.81362
1637.0,704,14085.693011
1707.0,748,14103.951848
1948.0,848,14123.155047
1646.0,682,14138.816767
2036.0,747,14157.013207
1637.0,666,14174.530035
3059.0,1639,14212.3123
2183.0,718,14230.33791
1642.0,809,14249.180264
2567.0,1048,14274.037528
1585.0,799,14294.815551
1978.0,903,14316.374637
1563.0,862,14335.956627
1960.0,1190,14365.910771
1688.0,820,14384.770575
1842.0,3056,14458.433844
2071.0,1281,14489.175406
1914.0,960,14513.262578
1526.0,704,14529.337484
1577.0,731,14547.410217
1942.0,836,14566.419728
1358.0,607,14581.494415
1474.0,814,14600.506846
1645.0,923,14624.345655
1840.0,931,14646.487358
1694.0,854,14667.590542
1633.0,878,14687.114105
1458.0,690,14704.754061
1415.0,709,14720.72097
1594.0,764,14739.157091
2262.0,963,14763.153518
1875.0,899,14784.871359
1462.0,3051,14858.640291
2928.0,1089,14883.870865
2859.0,1286,14914.702722
1553.0,735,14932.88974
1513.0,706,14950.969227
1577.0,765,14969.272093
1637.0,760,14985.579448
2287.0,931,15009.128315
2433.0,1008,15033.358027
1682.0,800,15051.92245
2444.0,929,15073.39026
1564.0,664,15089.012203
1572.0,666,15104.419241
2916.0,1020,15128.81669
2177.0,953,15152.704254
2194.0,1038,15177.307047
2071.0,912,15198.850797
2482.0,1276,15229.383885
1394.0,830,15250.167251
1932.0,752,15266.755347
1928.0,901,15290.040055
2531.0,1155,15317.454309
1578.0,677,15333.106607
1770.0,836,15351.860444
1523.0,783,15370.327902
1750.0,780,15390.755846
1795.0,842,15409.829923
1592.0,715,15427.644254
1904.0,808,15446.373483
2049.0,924,15468.072794
2062.0,937,15491.830858
1330.0,741,15508.035268
2623.0,1217,15537.976193
2182.0,1306,15569.104932
2166.0,1018,15593.724216
2048.0,985,15617.786506
2381.0,1114,15642.941259
1648.0,828,15663.636379
1602.0,708,15679.550303
2065.0,961,15703.424788
1522.0,681,15719.074602
1575.0,678,15736.625318
1932.0,838,15755.539193
1413.0,602,15770.485346
1467.0,690,15786.175766
1857.0,892,15807.570297
1421.0,804,15826.182237
1738.0,727,15844.063917
1730.0,871,15865.370314
1651.0,979,15890.001993
1497.0,818,15908.797964
