#{"t_start": 1592394307.949209, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.584391,66,3165.724421
-67.982591,999,3169.898726
89.721521,216,3170.546761
93.706037,72,3170.57689
94.568355,73,3170.794934
94.659428,69,3171.008576
93.553216,68,3171.036941
94.019397,70,3171.252968
93.855597,70,3171.478626
93.928096,71,3171.695069
93.695026,77,3171.726784
94.694556,70,3171.94448
93.604352,67,3172.161405
93.671565,66,3172.189942
93.793456,74,3172.407646
93.57443,66,3172.618858
94.721746,73,3172.832557
93.574394,65,3172.858959
93.542234,67,3173.072485
95.043006,95,3173.302199
93.819624,67,3173.329599
93.789602,75,3173.544928
94.668184,69,3173.813801
94.407007,68,3174.071848
93.879091,67,3174.110142
92.565617,106,3174.387427
93.585926,67,3174.640279
94.46659,67,3174.889043
94.066434,156,3175.185265
93.487906,68,3175.44176
93.372171,67,3175.708111
93.392596,68,3175.751341
93.848021,69,3176.027541
90.075037,131,3176.337887
91.732131,138,3176.897522
93.667094,66,3176.938287
95.218736,79,3177.213686
94.330936,69,3177.483574
93.940937,69,3177.524603
92.363927,140,3178.06736
94.938486,73,3178.34126
94.310822,68,3178.381517
93.736745,66,3178.644864
93.140564,86,3178.922575
93.422045,68,3178.963793
94.357946,84,3179.247062
93.918274,66,3179.527003
93.590955,65,3179.796645
94.764362,75,3179.84165
93.368723,67,3180.112427
94.358581,69,3180.384617
92.639972,182,3180.952796
93.829453,70,3180.992071
90.321228,139,3181.511583
93.420871,68,3181.550843
94.498155,75,3181.81665
94.635178,73,3182.078998
94.272763,67,3182.117646
93.863236,66,3182.38818
93.384118,67,3182.645284
93.650931,71,3182.676059
93.79476,68,3182.895971
93.822554,71,3183.115579
91.259558,145,3183.371166
93.844763,68,3183.59283
94.104785,70,3183.815447
93.547706,66,3183.843686
94.430551,70,3184.066797
95.545895,79,3184.29435
93.705028,67,3184.51582
93.570611,67,3184.544139
93.801743,68,3184.779224
94.02825,68,3185.0024
94.541489,69,3185.032287
93.789254,67,3185.256178
94.764818,72,3185.476685
92.304702,155,3185.736278
93.76756,67,3185.993994
93.631035,78,3186.256353
93.546666,65,3186.292979
94.342403,69,3186.546143
93.672595,69,3186.80283
-73.070401,999,3189.351243
94.037515,69,3189.389017
93.970013,68,3189.64056
94.016875,69,3189.907059
94.333729,68,3189.945006
94.072654,67,3190.196786
93.587424,148,3190.715199
94.005702,66,3190.752435
93.754641,67,3191.00594
93.586638,66,3191.2575
94.210961,68,3191.296289
94.085716,67,3191.549892
93.616106,65,3191.807711
94.615664,74,3191.849405
79.431615,567,3193.481743
93.566445,67,3193.737527
93.85459,66,3193.776596
93.681791,66,3194.035477
93.568661,68,3194.291426
93.389837,75,3194.33374
94.154697,70,3194.58889
94.435669,68,3194.848461
93.696959,67,3194.887348
92.671198,146,3197.415504
93.663447,66,3197.668973
94.496447,67,3197.707292
93.711611,68,3197.965864
94.203391,69,3198.22276
93.955869,69,3198.261884
91.56054,228,3199.039942
94.612592,75,3199.08229
93.801679,66,3199.340997
91.79571,105,3199.619136
93.540784,68,3199.879277
93.807698,70,3199.919307
93.613418,66,3200.187317
95.227177,80,3200.447288
93.597747,68,3200.702106
93.94712,72,3200.743772
93.485419,66,3200.99606
94.349716,77,3201.252493
93.617678,66,3201.29109
93.96894,66,3201.546783
93.857479,67,3201.806574
93.933287,70,3201.847869
91.805525,140,3202.368773
93.57654,67,3202.407622
94.054967,67,3202.651486
93.563933,67,3202.885117
93.819515,66,3202.912044
93.634776,66,3203.126665
93.639951,70,3203.344004
91.89559,93,3203.57196
94.011143,144,3203.822741
94.364549,69,3204.038409
92.259018,102,3204.281329
90.811798,137,3204.5721
93.429463,71,3204.828748
94.391535,70,3205.071661
94.816727,87,3205.310466
94.321894,73,3205.340879
93.429511,101,3205.567727
93.355908,67,3205.782446
76.264655,587,3207.147425
94.76667,69,3207.364208
93.46484,66,3207.391654
94.123565,70,3207.620713
93.588178,84,3207.848186
94.683939,74,3207.879518
93.830551,69,3208.097146
94.072332,74,3208.314024
93.576711,71,3208.53394
94.307599,71,3208.563841
93.828468,66,3208.783879
93.783464,155,3209.232544
93.680747,69,3209.261425
91.358223,149,3209.702936
94.795761,76,3209.734583
94.220869,77,3209.970838
93.428353,67,3210.188414
92.281274,140,3210.434296
61.711524,736,3212.255547
93.414379,68,3212.284573
87.027673,175,3212.731241
94.283813,68,3212.949547
94.343981,66,3212.976618
92.766277,136,3213.415098
90.209268,145,3213.666798
87.204359,299,3214.358797
94.185853,77,3214.585663
94.08587,66,3214.799679
93.509399,69,3214.827802
94.61204,70,3215.044497
94.546697,69,3215.257548
94.196871,67,3215.285921
90.752666,141,3215.712861
93.930952,71,3215.965267
94.320751,68,3216.002522
94.580358,69,3216.252162
91.383316,220,3216.807129
91.040884,133,3217.107244
94.147568,68,3217.363832
93.85992,67,3217.616852
93.692295,68,3217.654625
93.779927,66,3217.907345
93.509707,66,3218.161345
93.83832,66,3218.198014
94.292671,76,3218.455295
93.751228,107,3218.727251
93.816335,68,3218.981924
94.382215,76,3219.236934
93.631943,66,3219.275908
93.81052,67,3219.531805
94.247,67,3219.795221
94.197229,68,3219.833386
91.828689,133,3220.340665
94.122802,76,3220.382781
94.018906,68,3220.633342
90.633867,166,3221.154076
93.979368,68,3221.191231
91.542475,98,3221.462594
93.793723,72,3221.717378
93.832134,75,3221.977922
93.625108,66,3222.229931
93.811154,67,3222.268634
92.604539,136,3224.78324
62.543296,688,3226.692278
93.752687,66,3226.729505
93.807056,66,3226.980225
93.902207,71,3227.241032
94.14655,74,3227.28359
95.03524,71,3227.537313
94.436959,148,3227.834549
93.001226,103,3228.105795
93.862536,77,3228.362452
93.504317,68,3228.613518
94.140596,74,3228.872054
91.350126,103,3229.145327
94.578769,75,3229.187134
93.89267,68,3229.44244
94.424644,79,3229.70041
93.691186,68,3230.004724
94.671074,78,3230.052722
91.032118,143,3230.621688
93.673198,68,3230.905449
94.178237,67,3230.947756
93.985943,143,3231.514174
93.581503,67,3231.556324
93.802664,70,3231.839978
93.614906,68,3232.122234
93.578513,66,3232.163647
93.813584,66,3232.444486
90.66095,123,3232.756223
93.876378,72,3233.048689
93.569393,69,3233.33299
93.77697,66,3233.373825
93.528439,72,3233.662587
94.061753,72,3233.947256
90.790519,108,3234.252465
93.901708,86,3234.544316
94.44521,68,3234.5887
94.173354,75,3234.871318
93.524378,65,3235.148137
93.802819,68,3235.189476
93.719597,66,3235.465231
92.69943,144,3236.031192
94.35905,70,3236.062797
94.393249,69,3236.315381
93.911157,70,3236.60085
93.382695,67,3236.643639
91.856833,232,3237.462907
93.437242,66,3237.492228
93.928162,66,3237.723942
93.665276,87,3237.970343
94.754469,72,3238.205417
93.358911,67,3238.234568
94.333506,83,3238.469301
93.685478,68,3238.709383
93.663001,67,3238.739007
93.974859,69,3239.015803
93.963812,70,3239.249439
93.699068,67,3239.281419
93.853775,69,3239.521468
95.244185,75,3239.758873
67.204139,817,3241.764491
94.070443,80,3242.024497
94.556596,76,3242.278946
94.709481,70,3242.318825
93.982422,69,3242.574249
94.416754,72,3242.833242
92.206481,136,3243.103215
89.19316,140,3243.345289
93.810551,66,3243.561608
92.369837,163,3244.01424
93.801447,66,3244.041561
93.663285,65,3244.253907
94.698698,73,3244.469405
93.796057,71,3244.499128
93.723438,65,3244.711932
90.892609,130,3244.954453
93.64047,66,3245.169487
93.361709,137,3245.414515
93.995077,66,3245.630387
94.298289,72,3245.850274
94.752914,78,3246.081758
93.863196,68,3246.11072
93.531146,68,3246.325664
94.704132,78,3246.548401
93.864838,69,3246.577067
93.960715,67,3246.794097
88.657441,150,3247.227836
94.542013,69,3247.256854
86.411913,306,3247.942281
93.457839,69,3248.159487
93.939928,71,3248.387018
93.623871,68,3248.414444
94.71556,69,3248.63184
94.13036,72,3248.85383
94.062729,71,3249.073517
91.173393,138,3249.324094
93.770381,67,3249.539136
94.131909,78,3249.570514
94.625189,98,3249.799359
93.669001,66,3250.015199
94.356921,72,3250.231723
93.654949,70,3250.261653
94.117902,70,3250.477333
93.988218,66,3252.745747
93.669266,72,3252.970435
93.56121,69,3253.001094
93.700996,66,3253.219883
94.139568,69,3253.439193
93.568092,68,3253.467742
93.71363,66,3253.684855
93.501578,66,3253.904701
93.864092,70,3253.943951
93.60956,67,3254.196964
94.212446,67,3254.44564
