# {"t_start": 1593456306.7857816, "env_id": null} 
r,l,t
2196.0,3693,42.335831
1828.0,921,52.257874
2379.0,890,61.350676
1908.0,859,70.49623
2305.0,1132,82.371621
1894.0,1182,94.795403
1502.0,667,101.763636
3207.0,1360,116.212519
1117.0,579,122.56614
1923.0,1373,136.873854
1454.0,720,144.846927
1977.0,1061,155.88871
2735.0,3321,190.880942
2432.0,902,200.402746
2827.0,1258,213.569662
2764.0,1150,225.676588
1439.0,709,233.253677
1034.0,625,239.707099
2128.0,919,249.205961
1724.0,636,255.814804
2142.0,847,264.460199
1768.0,653,271.299673
1963.0,736,279.136005
1954.0,777,287.302137
2811.0,3346,322.651292
1737.0,739,330.538615
2255.0,3453,366.73852
1756.0,1047,377.591647
575.0,371,381.449768
1708.0,582,387.614911
1545.0,675,394.587724
1729.0,605,400.98795
599.0,359,404.839593
1702.0,634,411.215933
1399.0,568,417.313837
1452.0,566,423.018866
1980.0,718,430.657537
1789.0,966,440.63488
1963.0,1164,453.277489
2182.0,838,461.893854
2311.0,1015,472.416403
1371.0,703,479.827862
944.0,520,485.195639
1758.0,681,492.202475
524.0,405,496.389204
2751.0,1097,508.007304
1906.0,746,515.593208
2334.0,846,524.520345
1655.0,693,531.915046
1487.0,732,539.328343
1963.0,740,547.079775
1946.0,860,555.979416
1376.0,795,564.250438
1350.0,647,570.99506
1950.0,1403,585.571004
1463.0,676,592.481427
2024.0,2993,623.855591
1338.0,646,630.625979
2637.0,1687,648.166752
1066.0,640,654.844524
2177.0,947,664.625459
1519.0,800,673.18649
2830.0,1263,686.234124
1354.0,629,692.849993
1479.0,1018,703.412786
1401.0,748,711.306767
1180.0,2786,740.440994
1513.0,876,749.74896
2057.0,1196,762.379183
1534.0,1119,774.318603
1883.0,832,782.860827
1772.0,1326,796.896703
3262.0,1607,813.533145
475.0,446,818.286464
1533.0,744,825.778623
1756.0,839,834.579614
1712.0,754,842.591078
2130.0,881,851.846891
2169.0,749,859.719411
1380.0,789,867.795293
1732.0,721,875.118534
969.0,442,879.8349
1837.0,542,885.384109
2177.0,819,893.99875
1673.0,750,901.528121
1377.0,678,908.86254
1340.0,502,914.210937
1619.0,725,921.594567
1986.0,855,930.62183
1324.0,482,935.766338
1069.0,457,940.368661
2041.0,781,948.531787
1850.0,692,955.853523
930.0,452,960.475633
2156.0,3021,991.879093
2226.0,879,1001.122325
1947.0,840,1009.668876
2947.0,1154,1021.682511
2699.0,986,1032.072385
1349.0,562,1037.784617
550.0,391,1042.048839
1927.0,852,1050.775921
928.0,474,1055.794314
1887.0,905,1065.202662
1352.0,629,1071.929422
1520.0,629,1078.903006
2211.0,764,1086.868449
1487.0,594,1092.856571
2166.0,809,1101.479404
1623.0,713,1108.773206
1404.0,504,1114.043072
2122.0,682,1121.358402
2496.0,1045,1132.173527
592.0,366,1136.047549
1618.0,567,1141.907867
991.0,424,1146.257315
951.0,409,1150.661823
1829.0,631,1157.010365
954.0,430,1161.662873
2067.0,626,1168.227862
1921.0,589,1174.202571
1342.0,507,1179.536425
1521.0,671,1186.779062
2675.0,824,1195.423895
960.0,411,1199.679852
1632.0,612,1206.135727
1892.0,599,1212.54837
1810.0,651,1219.408519
1328.0,482,1224.30974
1981.0,617,1230.803032
1892.0,630,1237.49785
2139.0,683,1244.766885
1736.0,596,1250.855858
1505.0,530,1256.346524
969.0,421,1260.964984
2600.0,777,1268.920492
951.0,421,1273.208764
1687.0,571,1279.048847
1353.0,533,1284.82186
2745.0,806,1293.099185
2069.0,610,1299.512685
607.0,355,1302.989466
1508.0,590,1309.243014
1399.0,524,1314.696276
975.0,407,1318.939358
1736.0,498,1324.18386
1746.0,549,1329.998389
3282.0,885,1338.980934
1114.0,535,1344.758793
1554.0,615,1350.967853
1883.0,598,1357.288172
1377.0,558,1363.010523
593.0,354,1366.712769
1890.0,576,1372.836769
1825.0,631,1379.477666
1899.0,657,1386.571879
1849.0,595,1392.758502
1182.0,532,1398.579186
3025.0,969,1408.597164
1814.0,576,1414.775668
1974.0,791,1422.90057
1751.0,537,1428.440653
976.0,400,1432.573991
969.0,433,1437.193511
2504.0,860,1445.883987
1140.0,531,1451.30626
2178.0,748,1459.153826
2156.0,652,1465.864652
1841.0,564,1471.81949
1962.0,2892,1501.812475
1324.0,463,1506.697047
1799.0,593,1512.93686
1534.0,534,1518.437447
1681.0,597,1524.46414
1568.0,614,1530.972358
1540.0,511,1536.295825
1396.0,506,1541.836401
1892.0,580,1548.053397
1354.0,476,1552.812302
1348.0,626,1559.424615
2709.0,714,1566.976151
1373.0,543,1572.56635
2572.0,971,1582.805261
1075.0,483,1587.647178
2612.0,763,1595.583719
966.0,388,1599.604618
1908.0,628,1606.211617
2189.0,3233,1640.196035
1554.0,761,1648.12184
2117.0,773,1656.240558
1692.0,573,1662.067304
1404.0,520,1667.497585
1400.0,531,1673.023728
1747.0,548,1678.988659
1377.0,577,1684.840372
2134.0,735,1692.787731
1776.0,600,1699.372231
2118.0,622,1705.62023
1793.0,543,1711.58324
2446.0,741,1719.105372
1349.0,481,1724.209651
1698.0,522,1729.656021
2454.0,695,1737.102202
2059.0,760,1745.159641
1440.0,569,1750.952606
1973.0,783,1759.070834
2220.0,3155,1792.115167
3126.0,3851,1832.566515
2869.0,3388,1868.086106
1316.0,530,1873.749475
2701.0,883,1882.831278
1786.0,665,1890.05522
2152.0,713,1897.260288
2297.0,950,1907.336084
2794.0,1512,1922.822527
1360.0,616,1929.335039
2181.0,822,1938.128929
1610.0,609,1944.336419
1985.0,989,1954.858057
1930.0,1115,1966.803596
2035.0,719,1974.155417
969.0,565,1980.3397
1655.0,852,1989.341808
907.0,482,1994.191487
3447.0,1204,2007.31547
2948.0,1004,2017.989953
1446.0,641,2024.62566
1814.0,738,2032.210578
1312.0,575,2038.398693
2160.0,716,2045.760005
1857.0,780,2054.159821
1753.0,703,2061.341214
2325.0,982,2071.628121
1777.0,909,2081.093225
1429.0,594,2087.109251
1993.0,764,2095.141042
1934.0,680,2102.402653
2343.0,854,2111.106821
2015.0,2918,2141.218666
1657.0,629,2147.83602
1921.0,717,2155.489693
2060.0,894,2164.819843
1822.0,962,2174.638694
1837.0,798,2182.836621
1373.0,557,2188.776284
3059.0,1398,2203.420678
2250.0,786,2211.602363
1421.0,677,2218.575539
1838.0,5191,2272.715985
1367.0,738,2280.205351
5391.0,2954,2311.219383
1544.0,705,2318.645808
1904.0,812,2327.045647
1646.0,807,2335.676097
2241.0,5287,2390.680381
1435.0,697,2397.721149
2740.0,1106,2409.230737
519.0,407,2413.36478
1770.0,726,2420.946051
2170.0,818,2429.341762
2719.0,1059,2440.539044
1850.0,5186,2493.942232
927.0,564,2499.871976
2358.0,955,2509.528789
